id,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
10659,32,29,65,54,36,41,32,32,45,56,68,65,49,58,47,68,80,72,84,48,71,53,27,42,47,46,63,69,66,13,6,14,9.0,14.0
10001,61,62,58,64,51,64,68,49,54,64,74,73,68,62,69,66,68,64,59,60,57,42,64,61,58,65,48,37,23,16,10,10,7.0,12.0
6690,60,48,71,69,43,65,52,65,67,72,45,35,57,59,41,72,74,41,77,67,81,66,55,60,70,70,64,71,68,11,6,7,13.0,7.0
9303,58,66,61,59,61,65,59,45,43,67,74,76,79,64,72,68,71,60,61,64,51,31,67,62,68,66,39,34,18,7,13,15,12.0,8.0
3864,56,69,53,75,64,73,58,53,69,73,75,74,75,69,71,71,69,67,68,69,51,50,67,68,60,62,18,58,38,7,12,8,13.0,7.0
11980,54,36,65,63,34,50,52,48,56,59,32,34,34,63,56,64,69,68,85,34,66,59,49,43,41,54,62,62,57,7,14,12,15.0,13.0
6805,45,25,70,64,32,40,32,28,55,48,53,63,55,66,62,42,76,68,83,26,64,64,25,42,28,66,69,68,65,14,7,6,7.0,6.0
3237,41,43,81,64,26,45,35,31,66,48,51,68,34,70,36,71,77,71,85,31,69,70,46,37,40,67,72,71,70,7,11,15,10.0,15.0
6560,40,73,75,55,68,64,64,44,45,68,46,55,45,60,33,75,81,64,90,66,42,13,67,57,64,68,44,34,30,6,13,8,10.0,14.0
6783,15,12,14,31,16,15,15,15,25,23,46,44,35,66,39,39,64,42,69,15,31,19,15,37,23,54,17,12,12,69,68,52,67.0,70.0
7733,20,8,18,40,17,21,19,9,53,25,46,57,35,63,66,48,65,39,69,5,25,30,8,45,23,51,17,19,20,66,65,64,66.0,67.0
3290,70,56,63,70,54,64,72,58,67,69,69,70,69,67,77,80,77,72,80,67,73,73,69,69,54,74,72,72,70,12,13,6,12.0,11.0
14296,13,9,8,28,7,8,13,11,23,15,30,34,36,59,29,48,55,29,68,7,25,13,6,31,17,28,8,13,7,58,55,64,63.0,65.0
4321,12,9,14,15,8,13,11,14,26,18,30,16,34,66,48,50,49,27,46,6,20,13,5,64,16,39,11,12,14,71,68,66,72.0,72.0
3724,66,46,70,67,44,59,57,67,64,66,56,52,66,71,66,74,75,78,80,63,76,72,55,58,64,68,73,73,69,14,7,11,6.0,12.0
9508,55,54,54,68,55,62,57,58,70,66,64,59,66,64,68,59,63,68,64,63,59,65,59,67,56,59,58,66,61,6,10,12,7.0,8.0
9490,62,59,54,69,64,66,68,73,66,69,62,58,64,66,74,63,59,63,56,62,52,63,60,68,48,68,59,63,53,10,10,13,14.0,14.0
12582,34,27,60,58,24,46,33,29,56,52,63,70,55,61,48,40,75,72,78,22,71,60,29,43,38,60,60,60,59,11,15,14,10.0,10.0
15796,56,44,48,55,21,58,33,28,40,50,78,75,70,51,73,32,59,68,51,35,46,50,59,50,39,45,56,55,54,10,9,13,6.0,12.0
12184,12,6,12,35,5,14,12,12,34,24,22,22,23,60,22,47,56,19,70,8,19,9,8,42,12,56,18,13,13,64,61,63,63.0,65.0
11453,57,61,51,67,59,68,56,74,60,66,75,72,74,64,80,61,60,78,53,60,64,59,66,62,64,61,54,55,51,11,7,14,13.0,12.0
2974,60,65,37,78,60,74,68,58,65,76,72,65,85,70,86,62,56,76,58,64,58,32,71,78,59,70,38,25,33,12,7,10,6.0,8.0
3235,71,68,63,73,74,73,70,45,68,73,80,82,81,72,84,72,74,66,47,64,82,61,71,69,65,83,53,48,44,12,6,14,12.0,9.0
1331,50,79,75,68,68,69,55,46,50,72,77,78,75,78,66,78,87,75,78,68,64,29,79,60,66,73,23,31,22,8,15,10,6.0,13.0
4119,65,52,55,76,55,72,60,53,72,74,74,68,73,72,72,59,69,74,63,54,63,66,55,67,69,71,69,68,66,6,7,13,14.0,12.0
9070,58,49,59,74,50,63,72,61,72,67,71,76,71,62,69,65,69,62,62,61,60,62,56,72,60,61,63,62,60,7,9,9,14.0,13.0
2821,73,64,43,69,62,76,69,68,65,73,85,77,81,66,88,64,57,85,45,65,65,61,67,68,52,69,59,61,59,12,7,12,7.0,10.0
13579,60,59,55,58,57,62,50,56,54,60,69,67,79,62,81,64,60,63,54,58,41,56,60,59,57,61,45,53,49,12,16,15,10.0,10.0
17729,52,38,42,48,42,55,45,35,40,55,72,73,79,44,76,49,41,46,42,34,54,47,49,46,35,50,44,51,52,14,15,7,13.0,8.0
1379,69,41,78,76,49,64,67,49,75,71,64,57,67,75,64,52,83,60,76,49,76,75,65,68,35,74,75,79,78,15,16,9,10.0,14.0
3892,70,60,58,70,64,75,68,62,64,73,84,81,83,64,70,67,72,71,58,68,66,59,64,62,55,67,61,65,66,15,10,14,7.0,12.0
3998,56,68,63,70,77,72,68,58,58,73,76,90,69,69,65,78,78,68,71,68,28,24,70,72,69,67,27,17,20,9,11,6,13.0,13.0
9452,47,27,58,64,38,39,31,38,56,67,61,62,60,62,65,46,71,81,76,30,70,67,29,39,48,59,64,66,64,8,9,10,8.0,9.0
16989,56,60,37,55,51,60,57,42,50,60,73,67,66,53,65,58,53,58,58,55,40,23,58,54,46,54,22,46,35,10,13,13,10.0,8.0
7587,63,40,52,58,26,63,42,43,55,62,69,69,66,60,58,38,65,67,67,43,66,72,48,52,41,50,68,69,64,14,12,13,11.0,11.0
3871,11,15,12,39,13,18,19,12,25,35,37,44,33,72,65,50,60,36,65,12,15,24,14,64,21,66,18,12,14,72,66,66,71.0,73.0
7607,56,55,59,68,54,65,58,49,61,62,75,76,78,60,63,65,75,82,73,60,74,67,62,57,60,59,61,66,63,5,13,13,9.0,14.0
9626,61,61,39,66,49,67,62,38,58,66,82,86,80,60,71,61,56,76,50,58,56,23,66,66,45,63,30,29,30,9,9,6,8.0,6.0
14467,14,16,19,23,18,12,19,18,28,19,42,48,35,63,33,42,69,35,79,17,23,19,17,52,20,52,12,19,12,63,53,56,61.0,64.0
313,67,72,64,85,63,84,70,67,83,85,85,79,75,80,67,75,81,75,74,79,54,53,82,75,55,78,50,52,42,8,9,12,8.0,8.0
17624,12,6,12,31,7,11,12,10,22,19,31,21,37,47,27,41,56,18,70,7,28,12,4,37,19,33,8,11,13,56,58,54,52.0,55.0
17011,47,35,53,57,45,65,46,45,55,66,66,63,80,61,91,51,59,73,57,45,72,50,45,55,41,69,44,48,51,11,11,7,13.0,13.0
1222,59,62,65,67,63,89,51,43,57,78,95,90,92,71,95,68,75,75,51,65,42,38,68,71,58,58,33,13,11,6,14,12,14.0,7.0
3431,65,57,61,70,41,71,49,42,67,68,71,73,74,73,79,64,76,88,75,56,75,67,65,67,51,74,69,73,71,12,14,13,11.0,12.0
5014,67,62,54,73,48,72,71,67,70,73,68,66,74,69,69,70,63,59,60,65,47,50,68,72,55,71,60,57,52,8,9,14,8.0,7.0
3337,28,27,72,59,25,42,28,30,55,54,63,66,39,67,53,43,82,73,81,29,76,73,25,30,37,52,72,73,68,14,9,5,7.0,9.0
3797,62,58,49,74,49,73,62,61,72,74,62,57,75,66,78,64,54,79,53,58,69,66,64,70,48,70,62,68,64,7,6,15,12.0,8.0
801,73,52,80,74,51,64,65,45,70,71,74,80,46,75,59,62,87,73,78,53,70,77,71,53,38,70,79,80,79,6,8,7,6.0,8.0
16426,18,16,18,23,14,21,15,17,25,18,40,40,31,48,53,44,52,25,52,13,18,17,20,15,23,25,12,18,19,57,59,58,58.0,60.0
15368,35,60,56,56,53,58,35,28,47,60,76,80,61,56,62,57,69,55,58,52,48,19,58,55,59,57,18,24,19,10,12,13,13.0,7.0
13580,29,30,63,61,56,54,38,37,58,58,48,45,32,55,55,68,70,63,78,56,70,59,53,53,48,54,57,60,59,12,7,15,13.0,15.0
15278,11,6,14,23,6,13,10,12,17,15,17,17,35,50,21,47,48,22,57,6,19,9,4,38,10,22,5,11,12,57,62,62,61.0,61.0
17369,55,38,39,55,35,59,51,49,58,65,69,67,75,48,86,49,43,56,30,35,45,24,46,59,40,53,26,29,30,14,5,6,7.0,12.0
9551,56,43,43,65,32,67,39,42,58,66,74,72,76,66,81,48,53,74,51,47,77,64,49,61,45,52,63,64,61,13,7,15,13.0,10.0
646,70,61,80,78,56,75,68,53,75,75,60,65,70,77,72,69,82,91,79,65,85,79,70,72,66,76,75,80,75,8,14,15,7.0,10.0
14654,53,56,55,57,49,60,48,47,53,65,69,74,73,63,59,61,70,80,71,47,47,20,67,51,59,57,26,26,25,14,11,9,8.0,6.0
8078,27,22,61,67,28,57,34,25,62,67,72,69,53,57,56,39,77,56,74,18,68,60,23,35,35,55,66,70,70,10,8,11,8.0,11.0
5335,65,41,59,62,45,66,60,39,59,63,87,86,75,65,69,67,84,70,79,58,64,66,67,51,53,66,60,67,64,6,10,8,14.0,8.0
7730,18,7,12,14,9,14,14,12,17,21,35,31,41,61,29,47,65,26,77,4,32,11,9,47,21,52,15,23,21,69,61,63,65.0,70.0
6922,65,35,43,68,34,41,40,43,64,56,63,66,57,51,56,27,56,71,66,37,43,70,45,38,42,64,67,67,76,6,12,7,7.0,9.0
16988,58,52,21,46,43,64,53,26,37,63,73,69,71,43,71,41,32,36,31,51,29,11,46,42,44,49,15,10,12,15,11,10,9.0,9.0
3172,59,29,71,69,30,57,44,35,61,54,77,75,58,74,58,56,76,53,71,35,67,74,44,40,39,65,75,75,74,12,14,14,7.0,12.0
6958,60,70,57,66,59,68,61,52,58,70,86,80,82,66,82,72,73,82,59,63,68,49,69,66,59,71,43,51,53,7,14,5,6.0,11.0
7305,50,70,36,68,38,75,55,72,60,67,70,70,67,60,59,70,53,80,59,72,49,60,60,68,70,55,60,71,70,7,9,13,6.0,14.0
3870,45,25,72,74,19,43,52,27,75,60,54,64,51,67,49,34,77,55,78,25,65,70,23,68,33,60,70,74,73,13,6,8,12.0,8.0
6710,11,8,11,20,9,12,15,14,17,15,22,32,29,66,38,50,44,20,46,15,26,12,7,28,16,35,6,15,15,68,66,66,67.0,69.0
972,73,68,56,84,62,87,74,59,79,85,62,64,80,70,86,79,70,49,75,74,73,69,70,82,58,86,67,72,69,8,10,13,8.0,7.0
2792,48,33,74,62,33,58,46,24,55,61,67,69,67,71,61,52,84,69,84,32,86,69,35,34,42,58,68,73,70,13,10,13,8.0,6.0
12739,49,67,55,57,61,65,70,52,44,65,65,63,71,57,64,64,65,57,64,66,30,22,64,53,60,53,25,25,25,12,6,14,15.0,7.0
4288,50,75,64,62,65,69,61,59,46,71,77,81,75,66,73,69,79,80,71,59,33,24,75,53,76,68,17,14,12,12,10,6,12.0,11.0
8348,63,62,45,63,52,64,60,53,62,65,89,90,80,62,74,63,61,77,49,56,54,54,64,64,46,66,54,55,54,10,8,6,8.0,5.0
17366,41,44,39,61,44,56,48,41,55,57,69,65,76,56,69,42,38,48,44,39,40,39,52,54,46,59,39,41,48,15,14,5,11.0,13.0
9815,61,60,52,67,62,69,63,60,61,71,52,54,69,60,66,61,59,52,66,57,56,48,63,67,65,65,43,53,46,11,11,8,6.0,13.0
17316,23,18,56,47,28,46,26,28,43,47,60,61,47,48,49,31,64,58,66,16,50,56,31,31,36,46,55,58,55,7,5,14,11.0,10.0
9037,57,69,56,63,62,67,51,50,60,68,68,63,66,66,76,67,68,70,68,57,74,41,67,59,60,63,42,33,35,13,9,10,14.0,12.0
1227,43,79,70,73,71,79,54,38,49,78,83,76,79,78,72,75,79,71,65,61,58,20,79,60,71,70,24,19,15,12,10,11,9.0,5.0
1287,77,66,50,77,70,74,71,70,76,79,68,61,76,75,73,76,65,81,67,75,72,72,76,79,55,77,70,72,71,9,11,12,7.0,15.0
3453,75,31,57,68,48,65,55,38,57,67,70,71,65,70,67,51,72,86,73,35,73,72,54,50,41,63,67,70,66,8,14,11,15.0,9.0
14569,57,54,53,59,34,59,55,54,57,56,71,73,72,57,70,50,68,72,69,56,76,55,54,60,57,55,53,58,56,9,6,10,14.0,9.0
4942,70,65,64,72,64,71,73,70,71,73,64,64,70,66,72,75,74,68,75,70,72,67,69,70,76,76,71,67,64,8,16,8,11.0,14.0
9531,53,68,70,58,48,66,38,26,34,68,56,69,52,63,52,65,73,63,74,51,54,45,69,60,64,58,36,28,26,6,11,12,5.0,11.0
6949,56,71,58,62,68,70,49,51,59,70,87,83,88,61,82,72,67,57,49,73,45,43,67,53,60,54,35,35,37,8,11,8,7.0,6.0
10753,13,12,18,27,19,12,18,12,32,20,42,44,30,59,41,47,67,42,75,15,30,24,17,54,21,46,10,13,17,66,65,62,66.0,64.0
9142,63,56,65,66,57,62,59,60,63,64,54,55,68,68,65,71,66,64,66,69,71,66,55,65,62,71,66,64,63,8,7,14,8.0,7.0
18577,54,39,44,50,32,42,53,31,48,48,46,48,56,50,50,49,33,53,47,42,49,44,46,49,44,47,40,48,46,11,12,6,8.0,10.0
10422,10,10,14,16,15,11,13,11,24,19,37,37,37,56,55,47,58,25,61,12,22,12,10,40,15,45,18,13,13,66,63,62,66.0,67.0
13405,40,35,63,53,27,34,22,26,43,50,28,31,29,63,34,45,64,35,80,24,64,60,38,52,40,62,63,62,62,7,14,10,6.0,10.0
15807,52,30,44,63,29,53,29,22,59,55,70,70,65,50,55,21,46,63,48,26,59,55,44,59,35,43,55,57,57,10,12,10,14.0,10.0
9691,57,61,51,67,60,65,60,58,65,68,68,66,74,68,69,65,64,77,65,60,58,59,64,66,56,64,57,58,54,6,7,14,11.0,7.0
16457,54,27,45,51,29,52,34,27,29,55,73,73,55,70,41,21,55,62,53,29,46,58,44,35,37,42,51,47,46,7,9,14,14.0,11.0
5273,15,15,18,42,15,20,15,20,45,29,32,34,36,62,40,53,62,32,70,15,27,20,16,60,22,56,23,14,14,71,69,70,70.0,71.0
4659,75,70,58,73,70,72,71,73,71,74,62,58,65,65,70,78,70,69,73,65,41,30,72,71,82,70,39,40,30,13,7,14,11.0,6.0
12673,25,23,20,56,11,30,36,31,59,40,60,60,65,60,56,53,70,40,68,10,30,11,7,68,30,60,10,14,15,61,60,70,63.0,65.0
8432,63,63,48,65,66,64,66,65,63,70,61,68,74,65,76,64,58,85,63,65,66,65,68,65,65,67,66,65,61,16,10,15,8.0,14.0
15261,52,51,44,63,32,62,48,54,58,60,64,66,60,60,68,54,54,67,61,49,57,45,60,62,55,58,51,60,57,6,14,10,12.0,13.0
18505,40,28,39,42,28,40,39,37,38,42,57,57,59,50,55,35,48,59,62,28,48,47,42,40,39,43,49,48,44,15,15,7,11.0,8.0
5789,46,27,65,59,29,44,32,31,54,64,72,70,70,67,66,44,80,72,77,24,73,69,31,41,36,62,68,70,69,11,13,15,10.0,7.0
11702,52,67,49,61,55,73,47,45,46,66,74,73,75,59,71,75,61,65,59,52,30,25,55,62,61,60,24,36,28,10,8,6,14.0,11.0
12873,56,41,47,58,28,57,51,31,35,57,86,75,61,63,72,45,68,64,60,42,57,59,44,42,38,55,58,62,56,8,12,8,13.0,8.0
14449,48,47,59,60,34,55,48,32,57,57,58,53,51,55,62,55,80,54,76,47,64,54,51,49,51,52,59,60,56,8,9,10,6.0,12.0
6501,55,44,50,70,39,66,51,60,75,75,68,66,72,67,71,56,64,83,66,60,69,58,44,73,45,77,60,60,57,10,5,7,14.0,13.0
9890,58,64,39,56,57,66,56,46,47,64,90,90,87,54,85,62,62,65,55,49,49,26,65,54,51,56,28,26,27,15,11,14,13.0,9.0
17364,13,14,20,44,17,24,19,14,43,13,50,52,57,54,61,44,63,36,64,15,34,12,13,54,15,65,28,23,18,57,54,58,55.0,54.0
16644,27,58,66,55,48,57,28,26,40,55,71,72,47,40,56,52,81,61,76,46,52,22,55,49,55,40,17,18,19,12,11,14,9.0,14.0
13938,30,30,61,61,30,41,33,35,53,50,43,40,38,57,53,31,65,54,74,29,74,62,32,31,34,56,62,60,58,12,13,10,9.0,7.0
10979,60,57,48,65,47,65,58,54,63,63,86,81,82,63,80,59,67,81,59,55,62,60,61,64,55,62,54,59,56,15,7,10,8.0,10.0
9879,42,34,65,62,35,41,45,31,58,57,54,59,51,59,63,51,81,89,77,39,85,61,34,50,35,55,62,63,65,9,12,15,7.0,14.0
7116,56,66,52,63,36,74,46,50,60,71,75,74,78,58,78,59,67,70,63,59,63,56,64,68,59,65,52,56,51,10,13,9,10.0,11.0
10412,12,8,10,45,8,23,14,13,30,30,45,30,44,66,45,47,65,27,56,9,23,16,4,52,12,35,13,11,10,67,63,62,60.0,67.0
1986,80,68,62,76,66,75,72,72,75,74,77,76,78,71,76,77,73,85,62,73,69,65,70,74,78,72,65,69,68,11,8,7,7.0,8.0
8844,65,62,45,70,59,74,60,33,64,68,77,64,78,48,78,64,52,57,44,54,28,23,58,64,51,67,23,24,21,6,12,6,13.0,14.0
5527,30,26,72,68,28,60,33,27,70,63,54,50,35,65,48,79,78,67,78,45,70,67,52,51,38,74,70,69,68,8,7,9,13.0,12.0
5370,13,9,17,16,20,13,20,12,11,14,29,33,49,66,50,58,44,22,38,15,33,8,11,48,18,49,24,18,17,76,62,77,55.0,76.0
5961,65,43,66,67,47,66,55,49,64,68,74,69,68,64,58,65,81,73,77,60,61,63,54,55,56,70,65,70,67,15,10,12,14.0,11.0
9495,65,55,54,59,52,64,54,44,54,64,90,89,70,63,63,67,74,78,63,59,56,56,62,62,58,56,54,56,54,15,10,7,15.0,14.0
8242,63,47,52,63,48,69,51,45,52,66,72,77,70,61,65,61,71,71,74,52,65,60,58,60,52,62,62,67,66,6,13,8,13.0,6.0
2924,69,60,34,65,52,78,64,66,57,74,86,84,90,72,83,69,52,68,43,64,40,28,69,70,64,75,27,36,34,5,11,11,6.0,8.0
14038,64,30,40,62,24,55,50,44,50,53,77,76,68,54,88,25,45,70,39,22,54,56,61,52,38,50,61,57,55,15,10,11,6.0,14.0
17467,52,46,37,53,35,60,49,38,52,54,68,68,66,46,76,57,45,57,53,57,54,36,54,58,48,51,35,30,33,6,9,13,10.0,14.0
6983,68,64,34,63,55,78,60,48,67,74,74,68,72,60,77,60,41,46,33,67,30,24,59,64,50,63,25,28,27,13,12,7,12.0,13.0
7537,50,43,65,68,39,64,45,45,66,66,68,65,69,66,73,60,71,67,68,42,65,68,42,46,38,53,67,67,71,12,6,11,9.0,11.0
8967,54,65,48,60,52,64,52,60,53,67,84,88,76,60,72,64,68,71,61,58,52,45,65,56,60,53,43,41,29,8,10,10,7.0,14.0
5964,65,71,59,70,57,69,72,72,63,67,72,67,76,64,83,70,66,65,56,68,59,48,64,73,74,62,41,51,51,7,13,5,9.0,14.0
17255,42,57,50,50,44,56,46,39,42,56,79,77,78,52,68,53,61,60,52,45,44,28,56,50,53,54,32,30,25,8,14,13,12.0,15.0
1123,62,82,62,54,75,83,74,70,52,77,88,83,85,70,80,80,83,65,75,74,28,15,80,62,72,74,18,15,11,13,14,12,6.0,9.0
3484,65,38,66,68,53,63,56,43,64,65,75,81,71,66,65,70,81,88,78,52,72,65,52,59,47,65,67,67,70,11,12,12,6.0,8.0
5840,65,64,49,68,40,71,46,65,62,69,80,79,81,66,83,66,54,58,40,67,51,24,61,66,66,67,20,27,26,13,7,8,12.0,13.0
14940,56,59,44,55,61,63,60,52,54,62,74,72,77,55,71,64,56,54,58,63,39,27,57,57,51,51,33,24,23,12,8,6,13.0,6.0
16654,53,21,47,51,20,52,45,32,48,51,64,64,58,48,64,49,57,57,61,20,70,54,31,47,26,48,55,55,56,9,9,13,15.0,14.0
16123,38,61,61,50,50,57,50,35,35,62,77,70,58,56,65,57,71,50,55,59,38,19,55,52,77,50,19,20,21,13,10,11,5.0,10.0
5293,60,72,48,65,67,71,65,47,58,72,73,78,81,65,76,70,54,66,45,71,36,24,67,64,49,66,28,29,36,12,13,13,13.0,6.0
8909,47,67,63,60,59,63,49,42,48,62,75,78,70,65,68,65,77,77,71,59,65,34,67,55,63,63,32,39,36,10,8,12,10.0,13.0
11296,49,47,56,72,45,67,61,54,65,68,69,63,71,59,62,63,68,64,70,45,62,58,58,60,48,61,59,63,58,8,13,10,8.0,11.0
3372,29,30,71,67,36,59,28,26,63,64,62,66,68,69,55,43,80,66,79,28,74,70,37,55,28,72,72,73,71,5,12,12,6.0,12.0
6775,34,71,72,65,61,67,33,48,61,65,68,66,64,64,65,63,80,66,73,59,34,19,72,51,62,52,18,19,20,12,8,11,7.0,9.0
5981,27,38,77,60,36,33,31,32,63,52,41,45,37,59,30,59,75,61,95,38,77,68,33,45,34,57,68,68,58,10,9,13,12.0,12.0
15851,60,30,50,57,31,54,46,36,53,50,69,68,56,51,58,36,55,59,52,36,51,54,60,46,43,48,51,60,60,10,9,12,7.0,14.0
6876,62,65,53,60,62,71,67,61,50,70,84,85,75,62,70,77,68,58,55,60,58,21,64,63,60,62,30,24,19,7,10,12,9.0,12.0
6269,29,25,70,65,29,31,34,28,43,59,70,72,52,61,57,47,79,61,77,22,61,69,25,30,50,50,62,75,73,10,11,13,14.0,8.0
1243,74,70,60,73,66,80,72,72,68,82,84,88,89,70,86,73,73,60,57,75,56,37,72,71,59,76,28,41,25,14,7,14,5.0,11.0
1603,39,52,78,69,49,48,33,38,68,64,50,60,49,77,51,57,90,77,87,40,83,72,48,44,56,75,75,74,68,13,14,8,10.0,9.0
11323,58,52,45,66,52,70,57,48,61,73,64,67,68,62,66,61,45,57,44,57,60,47,53,63,49,67,54,64,47,5,6,10,10.0,7.0
12049,55,31,57,58,32,52,52,31,54,56,63,64,50,60,59,38,75,74,68,29,57,63,42,46,42,59,64,64,63,12,8,6,12.0,13.0
17089,25,20,57,51,22,50,22,28,54,51,61,62,49,51,45,39,65,58,67,21,47,56,30,36,30,46,54,58,56,12,11,12,15.0,13.0
4656,66,41,55,65,35,67,42,33,59,64,79,82,76,66,69,63,74,78,69,44,66,63,67,58,35,60,61,68,72,7,15,12,12.0,11.0
8256,47,72,64,48,61,68,62,48,36,70,75,77,75,62,45,71,75,62,67,66,59,23,64,64,55,60,16,18,24,6,10,14,5.0,8.0
12791,62,28,55,62,36,53,44,31,58,61,67,63,57,65,87,51,50,63,40,31,51,62,52,44,36,44,58,59,57,8,8,13,10.0,10.0
387,66,66,63,80,46,77,66,56,78,79,67,71,70,79,75,76,75,84,77,70,78,81,73,77,64,77,78,81,76,12,7,12,5.0,9.0
15798,44,45,42,65,38,62,40,48,60,60,62,63,55,50,68,55,49,66,55,48,40,53,45,60,48,55,55,66,60,7,7,9,14.0,6.0
4541,55,47,59,71,45,73,43,39,69,71,72,63,75,65,79,69,67,77,59,57,81,65,60,68,41,61,66,69,67,7,6,9,9.0,14.0
10592,62,60,49,65,49,69,55,58,64,67,77,74,78,63,83,60,68,88,69,54,52,63,57,65,45,49,57,58,61,10,15,13,12.0,14.0
1931,69,68,74,75,66,74,73,74,66,79,65,70,67,72,51,72,71,83,72,72,43,40,76,72,74,76,58,36,34,10,12,10,13.0,11.0
3904,61,61,43,71,69,73,73,63,67,70,89,87,91,67,89,69,62,70,54,66,27,50,64,67,69,74,40,35,29,9,11,10,12.0,10.0
17340,31,63,61,39,37,43,39,29,30,53,84,89,57,55,71,51,67,56,47,47,30,11,53,46,69,51,15,16,15,13,12,7,9.0,7.0
2000,41,50,76,73,31,58,38,35,69,64,65,64,60,73,63,69,84,64,79,37,79,73,55,60,64,67,74,74,72,11,8,10,15.0,13.0
2134,63,67,53,76,67,77,68,60,75,76,74,69,84,75,81,72,59,93,47,72,58,59,69,75,52,68,31,44,34,14,15,8,10.0,12.0
15987,16,7,15,26,9,14,11,13,24,12,27,18,38,54,45,40,48,28,53,9,26,6,9,34,16,26,8,11,12,56,62,53,55.0,60.0
4330,69,69,55,73,69,71,67,64,59,76,77,72,84,69,82,65,71,77,64,68,38,28,68,64,63,69,29,34,27,14,9,8,10.0,12.0
14110,56,59,46,59,49,63,58,51,54,64,73,71,83,55,85,60,59,69,56,61,54,52,57,56,54,60,49,53,50,9,10,6,14.0,8.0
8314,43,66,66,63,65,62,44,48,39,65,68,77,70,63,69,70,77,82,76,66,52,26,66,61,69,65,29,23,21,11,10,10,12.0,8.0
2434,70,56,69,72,46,69,72,54,73,73,60,62,62,74,64,70,73,60,72,58,69,73,53,60,54,72,77,76,74,8,13,15,14.0,7.0
14120,48,47,35,64,39,69,62,51,55,64,76,69,81,57,81,52,44,51,42,50,40,33,56,59,46,51,39,40,43,6,14,10,9.0,14.0
2567,68,66,62,66,60,76,57,58,56,72,91,92,78,70,65,68,86,82,79,62,65,56,68,65,51,66,55,58,58,11,5,11,12.0,14.0
12260,52,21,61,55,28,48,38,24,52,51,55,42,57,61,55,53,73,57,80,25,58,64,41,43,20,59,63,64,63,10,8,11,9.0,9.0
8079,55,59,55,72,55,72,66,49,68,75,69,72,70,58,71,65,68,57,53,61,46,36,67,64,62,68,41,52,44,14,6,7,13.0,13.0
9043,63,40,60,64,34,60,70,68,62,62,69,70,74,62,73,64,68,80,60,59,63,59,58,58,45,50,60,63,61,9,9,6,14.0,12.0
5958,68,33,61,68,38,70,58,35,57,69,78,83,67,63,82,60,75,67,65,46,63,63,63,51,39,61,63,66,66,10,13,11,12.0,14.0
7369,64,64,37,71,60,69,63,65,62,75,82,79,81,70,81,59,54,75,48,62,58,42,58,58,62,57,39,29,33,11,13,11,11.0,5.0
18369,46,43,23,49,44,53,42,37,51,59,55,65,52,50,71,49,39,48,56,34,44,24,44,51,40,52,35,22,25,13,7,8,14.0,13.0
10626,24,24,67,57,25,39,28,25,53,57,51,58,53,59,53,44,66,66,68,24,66,62,33,33,30,58,65,69,65,12,5,8,7.0,9.0
13273,51,60,55,55,54,62,48,51,45,59,84,83,68,58,64,60,79,72,71,57,52,30,62,56,52,58,19,24,22,12,12,7,7.0,9.0
14025,59,55,59,61,39,64,60,42,60,63,71,74,72,60,69,62,71,75,68,52,70,61,58,62,52,62,55,60,60,8,8,13,13.0,8.0
4693,66,68,60,66,63,71,69,68,62,71,83,86,84,68,83,72,77,63,65,70,61,36,70,67,65,71,30,32,33,13,12,14,13.0,9.0
13637,58,55,42,69,42,67,57,50,66,69,72,56,80,52,81,52,43,44,39,61,59,49,52,65,46,56,50,52,53,7,9,8,8.0,15.0
14319,48,53,29,57,43,69,56,41,39,67,73,77,76,41,68,59,45,45,48,37,35,20,64,65,59,63,21,27,29,15,14,13,10.0,13.0
8100,54,61,53,69,59,69,56,54,68,68,61,65,46,64,57,74,67,71,75,67,66,63,64,65,51,64,63,65,61,14,14,15,12.0,8.0
3944,71,71,54,61,67,71,74,69,59,72,79,78,80,66,75,75,72,67,70,67,39,30,73,65,71,72,53,19,15,9,8,7,11.0,6.0
10657,66,44,57,66,24,67,49,45,64,65,71,69,61,52,70,45,73,65,72,42,46,60,50,66,54,58,60,63,61,12,12,13,7.0,7.0
14841,38,63,61,45,46,62,54,46,34,56,69,74,63,58,70,61,68,55,60,59,52,12,65,54,69,52,17,19,18,7,9,8,11.0,11.0
16125,68,51,43,55,26,55,66,65,61,60,66,64,56,54,57,22,56,65,68,47,56,49,54,43,35,45,51,61,60,12,14,14,9.0,9.0
5465,33,26,63,59,34,50,34,35,57,55,63,64,51,66,53,48,75,71,78,29,71,73,27,31,41,63,73,68,67,15,8,7,14.0,11.0
2255,62,55,70,76,52,72,60,52,72,74,71,75,71,70,70,64,78,82,74,58,75,72,68,67,53,72,72,73,72,9,12,14,8.0,6.0
11708,11,12,13,26,11,10,15,12,28,16,49,42,42,56,26,47,62,34,62,14,33,11,14,58,15,32,12,11,10,65,62,63,64.0,63.0
1924,71,40,69,72,21,68,55,36,48,75,78,79,72,68,81,65,78,75,69,54,71,70,58,45,40,68,69,73,73,8,11,14,15.0,13.0
